Hour_of_Day,Cash_Type,Money,Coffee_Name,Time_of_Day,Weekday,Month_name,Weekdaysort,Monthsort,Date,Time,Coffe_Percentage,is_weekend,is_Weekday
15,card,38.7,Cappuccino,Afternoon,Sunday,April,7,4,2024-04-14,15:46:27.733000,13.701719763180154,True,True
16,card,28.9,Cortado,Afternoon,Sunday,April,7,4,2024-04-14,16:59:54.823000,8.091344798421202,True,True
17,card,38.7,Latte,Night,Sunday,April,7,4,2024-04-14,17:00:45.387000,21.341979137299123,True,True
18,card,38.7,Cappuccino,Night,Sunday,April,7,4,2024-04-14,18:38:19.649000,13.701719763180154,True,True
11,card,28.9,Americano,Morning,Monday,April,1,4,2024-04-15,11:45:24.619000,15.90076120665351,False,True
17,card,28.9,Americano,Night,Monday,April,1,4,2024-04-15,17:01:46.359000,15.90076120665351,False,True
17,card,33.8,Americano with Milk,Night,Monday,April,1,4,2024-04-15,17:02:49.748000,22.808006766281363,False,True
19,card,33.8,Americano with Milk,Night,Monday,April,1,4,2024-04-15,19:33:03.036000,22.808006766281363,False,True
10,card,33.8,Americano with Milk,Morning,Tuesday,April,2,4,2024-04-16,10:46:25.706000,22.808006766281363,False,True
12,card,38.7,Cocoa,Afternoon,Tuesday,April,2,4,2024-04-16,12:40:47.675000,6.73808852551452,False,True
12,card,28.9,Cortado,Afternoon,Tuesday,April,2,4,2024-04-16,12:52:07.750000,8.091344798421202,False,True
15,card,28.9,Americano,Afternoon,Tuesday,April,2,4,2024-04-16,15:03:16.889000,15.90076120665351,False,True
17,card,33.8,Americano with Milk,Night,Tuesday,April,2,4,2024-04-16,17:42:04.208000,22.808006766281363,False,True
17,card,38.7,Cappuccino,Night,Tuesday,April,2,4,2024-04-16,17:43:22.960000,13.701719763180154,False,True
18,card,38.7,Cocoa,Night,Tuesday,April,2,4,2024-04-16,18:09:05.273000,6.73808852551452,False,True
13,card,28.9,Americano,Afternoon,Wednesday,April,3,4,2024-04-17,13:32:59.792000,15.90076120665351,False,True
13,card,24.0,Espresso,Afternoon,Wednesday,April,3,4,2024-04-17,13:44:00.181000,3.636876233436707,False,True
17,card,38.7,Cappuccino,Night,Wednesday,April,3,4,2024-04-17,17:01:35.149000,13.701719763180154,False,True
17,card,38.7,Cappuccino,Night,Wednesday,April,3,4,2024-04-17,17:02:40.687000,13.701719763180154,False,True
18,card,28.9,Cortado,Night,Wednesday,April,3,4,2024-04-17,18:14:03.229000,8.091344798421202,False,True
11,card,28.9,Americano,Morning,Thursday,April,4,4,2024-04-18,11:19:01.693000,15.90076120665351,False,True
11,card,28.9,Americano,Morning,Thursday,April,4,4,2024-04-18,11:20:05.696000,15.90076120665351,False,True
13,card,33.8,Americano with Milk,Afternoon,Thursday,April,4,4,2024-04-18,13:49:12.720000,22.808006766281363,False,True
13,card,28.9,Cortado,Afternoon,Thursday,April,4,4,2024-04-18,13:50:17.285000,8.091344798421202,False,True
14,card,38.7,Cappuccino,Afternoon,Thursday,April,4,4,2024-04-18,14:34:19.818000,13.701719763180154,False,True
14,card,38.7,Latte,Afternoon,Thursday,April,4,4,2024-04-18,14:35:49.354000,21.341979137299123,False,True
17,card,38.7,Latte,Night,Thursday,April,4,4,2024-04-18,17:44:15.791000,21.341979137299123,False,True
18,card,38.7,Cappuccino,Night,Thursday,April,4,4,2024-04-18,18:21:05.945000,13.701719763180154,False,True
19,card,38.7,Hot Chocolate,Night,Thursday,April,4,4,2024-04-18,19:39:51.193000,7.78122356921342,False,True
19,card,38.7,Hot Chocolate,Night,Thursday,April,4,4,2024-04-18,19:40:48.954000,7.78122356921342,False,True
10,card,38.7,Latte,Morning,Friday,April,5,4,2024-04-19,10:10:36.254000,21.341979137299123,False,True
13,card,33.8,Americano with Milk,Afternoon,Friday,April,5,4,2024-04-19,13:11:47.848000,22.808006766281363,False,True
13,card,38.7,Cappuccino,Afternoon,Friday,April,5,4,2024-04-19,13:13:20.876000,13.701719763180154,False,True
13,card,38.7,Hot Chocolate,Afternoon,Friday,April,5,4,2024-04-19,13:58:54.064000,7.78122356921342,False,True
13,card,38.7,Cappuccino,Afternoon,Friday,April,5,4,2024-04-19,13:59:49.690000,13.701719763180154,False,True
18,card,38.7,Cocoa,Night,Friday,April,5,4,2024-04-19,18:23:19.311000,6.73808852551452,False,True
18,card,33.8,Americano with Milk,Night,Friday,April,5,4,2024-04-19,18:25:33.440000,22.808006766281363,False,True
12,card,33.8,Americano with Milk,Afternoon,Saturday,April,6,4,2024-04-20,12:08:35.701000,22.808006766281363,True,True
12,card,33.8,Americano with Milk,Afternoon,Saturday,April,6,4,2024-04-20,12:09:42.664000,22.808006766281363,True,True
13,card,28.9,Americano,Afternoon,Saturday,April,6,4,2024-04-20,13:08:37.378000,15.90076120665351,True,True
13,card,33.8,Americano with Milk,Afternoon,Saturday,April,6,4,2024-04-20,13:09:47.905000,22.808006766281363,True,True
13,card,38.7,Hot Chocolate,Afternoon,Saturday,April,6,4,2024-04-20,13:10:55.151000,7.78122356921342,True,True
14,card,38.7,Cappuccino,Afternoon,Saturday,April,6,4,2024-04-20,14:44:18.118000,13.701719763180154,True,True
15,card,33.8,Americano with Milk,Afternoon,Saturday,April,6,4,2024-04-20,15:11:00.330000,22.808006766281363,True,True
15,card,32.82,Americano with Milk,Afternoon,Saturday,April,6,4,2024-04-20,15:22:40.717000,22.808006766281363,True,True
15,card,32.82,Americano with Milk,Afternoon,Saturday,April,6,4,2024-04-20,15:49:25.148000,22.808006766281363,True,True
18,card,37.72,Cappuccino,Night,Saturday,April,6,4,2024-04-20,18:27:41.496000,13.701719763180154,True,True
18,card,37.72,Cappuccino,Night,Saturday,April,6,4,2024-04-20,18:28:46.900000,13.701719763180154,True,True
19,card,37.72,Latte,Night,Saturday,April,6,4,2024-04-20,19:30:55.317000,21.341979137299123,True,True
11,card,37.72,Latte,Morning,Sunday,April,7,4,2024-04-21,11:16:45.707000,21.341979137299123,True,True
14,card,27.92,Americano,Afternoon,Sunday,April,7,4,2024-04-21,14:15:37.541000,15.90076120665351,True,True
11,card,27.92,Americano,Morning,Monday,April,1,4,2024-04-22,11:09:16.412000,15.90076120665351,False,True
11,card,32.82,Americano with Milk,Morning,Monday,April,1,4,2024-04-22,11:29:27.099000,22.808006766281363,False,True
19,card,37.72,Latte,Night,Monday,April,1,4,2024-04-22,19:39:04.759000,21.341979137299123,False,True
14,card,37.72,Cappuccino,Afternoon,Tuesday,April,2,4,2024-04-23,14:22:35.995000,13.701719763180154,False,True
14,card,32.82,Americano with Milk,Afternoon,Tuesday,April,2,4,2024-04-23,14:23:53.144000,22.808006766281363,False,True
14,card,37.72,Cappuccino,Afternoon,Tuesday,April,2,4,2024-04-23,14:24:57.515000,13.701719763180154,False,True
19,card,32.82,Americano with Milk,Night,Tuesday,April,2,4,2024-04-23,19:42:27.765000,22.808006766281363,False,True
19,card,32.82,Americano with Milk,Night,Tuesday,April,2,4,2024-04-23,19:43:26.234000,22.808006766281363,False,True
10,card,37.72,Latte,Morning,Wednesday,April,3,4,2024-04-24,10:19:38.346000,21.341979137299123,False,True
10,card,32.82,Americano with Milk,Morning,Wednesday,April,3,4,2024-04-24,10:21:27.287000,22.808006766281363,False,True
11,card,32.82,Americano with Milk,Morning,Wednesday,April,3,4,2024-04-24,11:23:46.102000,22.808006766281363,False,True
11,card,32.82,Americano with Milk,Morning,Wednesday,April,3,4,2024-04-24,11:33:26.347000,22.808006766281363,False,True
12,card,32.82,Americano with Milk,Afternoon,Wednesday,April,3,4,2024-04-24,12:39:09.298000,22.808006766281363,False,True
16,card,32.82,Americano with Milk,Afternoon,Wednesday,April,3,4,2024-04-24,16:39:07.423000,22.808006766281363,False,True
19,card,32.82,Americano with Milk,Night,Wednesday,April,3,4,2024-04-24,19:39:49.983000,22.808006766281363,False,True
19,card,37.72,Cappuccino,Night,Wednesday,April,3,4,2024-04-24,19:40:54.031000,13.701719763180154,False,True
10,card,27.92,Americano,Morning,Thursday,April,4,4,2024-04-25,10:46:08.057000,15.90076120665351,False,True
15,card,37.72,Latte,Afternoon,Thursday,April,4,4,2024-04-25,15:18:26.971000,21.341979137299123,False,True
17,card,27.92,Americano,Night,Thursday,April,4,4,2024-04-25,17:09:43.534000,15.90076120665351,False,True
17,card,27.92,Americano,Night,Thursday,April,4,4,2024-04-25,17:10:49.153000,15.90076120665351,False,True
10,card,37.72,Latte,Morning,Friday,April,5,4,2024-04-26,10:12:50.618000,21.341979137299123,False,True
12,card,37.72,Latte,Afternoon,Friday,April,5,4,2024-04-26,12:01:30.580000,21.341979137299123,False,True
13,card,37.72,Cappuccino,Afternoon,Friday,April,5,4,2024-04-26,13:31:28.297000,13.701719763180154,False,True
15,card,27.92,Americano,Afternoon,Friday,April,5,4,2024-04-26,15:32:35.390000,15.90076120665351,False,True
15,card,27.92,Americano,Afternoon,Friday,April,5,4,2024-04-26,15:33:33.132000,15.90076120665351,False,True
16,card,27.92,Cortado,Afternoon,Friday,April,5,4,2024-04-26,16:23:26.514000,8.091344798421202,False,True
16,card,27.92,Americano,Afternoon,Friday,April,5,4,2024-04-26,16:24:33.800000,15.90076120665351,False,True
19,card,37.72,Hot Chocolate,Night,Friday,April,5,4,2024-04-26,19:32:07.112000,7.78122356921342,False,True
19,card,37.72,Cocoa,Night,Friday,April,5,4,2024-04-26,19:33:30.220000,6.73808852551452,False,True
15,card,37.72,Cappuccino,Afternoon,Saturday,April,6,4,2024-04-27,15:27:00.680000,13.701719763180154,True,True
10,card,37.72,Latte,Morning,Sunday,April,7,4,2024-04-28,10:32:52.479000,21.341979137299123,True,True
12,card,37.72,Cappuccino,Afternoon,Sunday,April,7,4,2024-04-28,12:30:09.749000,13.701719763180154,True,True
18,card,27.92,Americano,Night,Sunday,April,7,4,2024-04-28,18:27:08.230000,15.90076120665351,True,True
18,card,27.92,Americano,Night,Sunday,April,7,4,2024-04-28,18:28:11.411000,15.90076120665351,True,True
18,card,37.72,Latte,Night,Sunday,April,7,4,2024-04-28,18:29:02.374000,21.341979137299123,True,True
11,card,27.92,Cortado,Morning,Monday,April,1,4,2024-04-29,11:26:31.871000,8.091344798421202,False,True
13,card,27.92,Americano,Afternoon,Monday,April,1,4,2024-04-29,13:27:56.949000,15.90076120665351,False,True
13,card,27.92,Cortado,Afternoon,Monday,April,1,4,2024-04-29,13:28:53.899000,8.091344798421202,False,True
13,card,27.92,Cortado,Afternoon,Monday,April,1,4,2024-04-29,13:53:35.730000,8.091344798421202,False,True
13,card,32.82,Americano with Milk,Afternoon,Monday,April,1,4,2024-04-29,13:54:24.357000,22.808006766281363,False,True
18,card,37.72,Cappuccino,Night,Monday,April,1,4,2024-04-29,18:37:48.406000,13.701719763180154,False,True
19,card,37.72,Cappuccino,Night,Monday,April,1,4,2024-04-29,19:12:33.194000,13.701719763180154,False,True
19,card,37.72,Cappuccino,Night,Monday,April,1,4,2024-04-29,19:13:37.878000,13.701719763180154,False,True
10,card,37.72,Latte,Morning,Tuesday,April,2,4,2024-04-30,10:16:41.493000,21.341979137299123,False,True
10,card,32.82,Americano with Milk,Morning,Tuesday,April,2,4,2024-04-30,10:34:52.250000,22.808006766281363,False,True
10,card,32.82,Americano with Milk,Morning,Tuesday,April,2,4,2024-04-30,10:35:47.617000,22.808006766281363,False,True
13,card,27.92,Americano,Afternoon,Tuesday,April,2,4,2024-04-30,13:41:52.325000,15.90076120665351,False,True
13,card,32.82,Americano with Milk,Afternoon,Tuesday,April,2,4,2024-04-30,13:42:59.977000,22.808006766281363,False,True
19,card,37.72,Cappuccino,Night,Tuesday,April,2,4,2024-04-30,19:19:18.139000,13.701719763180154,False,True
19,card,32.82,Americano with Milk,Night,Tuesday,April,2,4,2024-04-30,19:30:04.003000,22.808006766281363,False,True
19,card,37.72,Latte,Night,Tuesday,April,2,4,2024-04-30,19:31:20.952000,21.341979137299123,False,True
10,card,27.92,Americano,Morning,Thursday,May,4,5,2024-05-02,10:33:55.746000,15.90076120665351,False,True
13,card,32.82,Americano with Milk,Afternoon,Thursday,May,4,5,2024-05-02,13:49:39.898000,22.808006766281363,False,True
18,card,37.72,Cappuccino,Night,Thursday,May,4,5,2024-05-02,18:36:22.138000,13.701719763180154,False,True
18,card,32.82,Americano with Milk,Night,Thursday,May,4,5,2024-05-02,18:41:11.220000,22.808006766281363,False,True
19,card,37.72,Latte,Night,Thursday,May,4,5,2024-05-02,19:18:33.084000,21.341979137299123,False,True
19,card,37.72,Cappuccino,Night,Thursday,May,4,5,2024-05-02,19:19:56.359000,13.701719763180154,False,True
14,card,37.72,Latte,Afternoon,Friday,May,5,5,2024-05-03,14:30:00.923000,21.341979137299123,False,True
17,card,37.72,Latte,Night,Friday,May,5,5,2024-05-03,17:03:24.905000,21.341979137299123,False,True
10,card,27.92,Americano,Morning,Monday,May,1,5,2024-05-06,10:05:17.920000,15.90076120665351,False,True
10,card,37.72,Cappuccino,Morning,Monday,May,1,5,2024-05-06,10:06:51.625000,13.701719763180154,False,True
10,card,32.82,Americano with Milk,Morning,Monday,May,1,5,2024-05-06,10:08:05.863000,22.808006766281363,False,True
10,card,27.92,Americano,Morning,Monday,May,1,5,2024-05-06,10:09:07.977000,15.90076120665351,False,True
10,card,27.92,Cortado,Morning,Monday,May,1,5,2024-05-06,10:39:12.641000,8.091344798421202,False,True
13,card,27.92,Cortado,Afternoon,Monday,May,1,5,2024-05-06,13:18:10.990000,8.091344798421202,False,True
13,card,27.92,Americano,Afternoon,Monday,May,1,5,2024-05-06,13:19:00.811000,15.90076120665351,False,True
19,card,37.72,Cappuccino,Night,Monday,May,1,5,2024-05-06,19:18:12.989000,13.701719763180154,False,True
19,card,37.72,Cappuccino,Night,Monday,May,1,5,2024-05-06,19:19:49.548000,13.701719763180154,False,True
10,card,37.72,Cocoa,Morning,Tuesday,May,2,5,2024-05-07,10:44:55.582000,6.73808852551452,False,True
11,card,27.92,Cortado,Morning,Tuesday,May,2,5,2024-05-07,11:21:58.493000,8.091344798421202,False,True
13,card,27.92,Cortado,Afternoon,Tuesday,May,2,5,2024-05-07,13:23:34.943000,8.091344798421202,False,True
16,card,37.72,Cocoa,Afternoon,Tuesday,May,2,5,2024-05-07,16:42:07.900000,6.73808852551452,False,True
16,card,27.92,Americano,Afternoon,Tuesday,May,2,5,2024-05-07,16:55:38.805000,15.90076120665351,False,True
17,card,37.72,Cappuccino,Night,Tuesday,May,2,5,2024-05-07,17:37:46.412000,13.701719763180154,False,True
17,card,37.72,Latte,Night,Tuesday,May,2,5,2024-05-07,17:38:48.195000,21.341979137299123,False,True
19,card,37.72,Cappuccino,Night,Tuesday,May,2,5,2024-05-07,19:12:12.524000,13.701719763180154,False,True
19,card,37.72,Cappuccino,Night,Tuesday,May,2,5,2024-05-07,19:13:12.195000,13.701719763180154,False,True
10,card,37.72,Latte,Morning,Wednesday,May,3,5,2024-05-08,10:07:28.863000,21.341979137299123,False,True
12,card,37.72,Cappuccino,Afternoon,Thursday,May,4,5,2024-05-09,12:54:21.812000,13.701719763180154,False,True
13,card,27.92,Americano,Afternoon,Thursday,May,4,5,2024-05-09,13:03:58.556000,15.90076120665351,False,True
13,card,37.72,Latte,Afternoon,Thursday,May,4,5,2024-05-09,13:04:57.647000,21.341979137299123,False,True
13,card,37.72,Latte,Afternoon,Thursday,May,4,5,2024-05-09,13:06:11.261000,21.341979137299123,False,True
13,card,37.72,Latte,Afternoon,Thursday,May,4,5,2024-05-09,13:07:16.409000,21.341979137299123,False,True
16,card,27.92,Americano,Afternoon,Thursday,May,4,5,2024-05-09,16:55:14.601000,15.90076120665351,False,True
16,card,27.92,Americano,Afternoon,Thursday,May,4,5,2024-05-09,16:56:14.989000,15.90076120665351,False,True
18,card,27.92,Americano,Night,Thursday,May,4,5,2024-05-09,18:01:29.895000,15.90076120665351,False,True
18,card,32.82,Americano with Milk,Night,Thursday,May,4,5,2024-05-09,18:13:56.226000,22.808006766281363,False,True
15,card,37.72,Latte,Afternoon,Friday,May,5,5,2024-05-10,15:46:21.511000,21.341979137299123,False,True
15,card,37.72,Latte,Afternoon,Friday,May,5,5,2024-05-10,15:47:32.508000,21.341979137299123,False,True
11,card,37.72,Latte,Morning,Saturday,May,6,5,2024-05-11,11:39:52.878000,21.341979137299123,True,True
17,card,32.82,Americano with Milk,Night,Saturday,May,6,5,2024-05-11,17:20:30.398000,22.808006766281363,True,True
17,card,37.72,Cocoa,Night,Saturday,May,6,5,2024-05-11,17:21:56.117000,6.73808852551452,True,True
17,card,37.72,Cappuccino,Night,Saturday,May,6,5,2024-05-11,17:23:57.301000,13.701719763180154,True,True
17,card,32.82,Americano with Milk,Night,Saturday,May,6,5,2024-05-11,17:28:54.132000,22.808006766281363,True,True
18,card,37.72,Cappuccino,Night,Saturday,May,6,5,2024-05-11,18:35:40.257000,13.701719763180154,True,True
19,card,37.72,Latte,Night,Saturday,May,6,5,2024-05-11,19:38:16.096000,21.341979137299123,True,True
10,card,37.72,Latte,Morning,Sunday,May,7,5,2024-05-12,10:20:42.512000,21.341979137299123,True,True
13,card,37.72,Latte,Afternoon,Sunday,May,7,5,2024-05-12,13:24:03.465000,21.341979137299123,True,True
13,card,27.92,Americano,Afternoon,Sunday,May,7,5,2024-05-12,13:27:39.043000,15.90076120665351,True,True
15,card,37.72,Latte,Afternoon,Sunday,May,7,5,2024-05-12,15:16:19.815000,21.341979137299123,True,True
15,card,32.82,Americano with Milk,Afternoon,Sunday,May,7,5,2024-05-12,15:38:02.422000,22.808006766281363,True,True
15,card,32.82,Americano with Milk,Afternoon,Sunday,May,7,5,2024-05-12,15:52:14.871000,22.808006766281363,True,True
16,card,32.82,Americano with Milk,Afternoon,Sunday,May,7,5,2024-05-12,16:04:21.133000,22.808006766281363,True,True
19,card,32.82,Americano with Milk,Night,Sunday,May,7,5,2024-05-12,19:41:30.569000,22.808006766281363,True,True
11,card,32.82,Americano with Milk,Morning,Monday,May,1,5,2024-05-13,11:03:53.348000,22.808006766281363,False,True
8,card,27.92,Americano,Morning,Tuesday,May,2,5,2024-05-14,08:38:14.581000,15.90076120665351,False,True
8,card,27.92,Americano,Morning,Tuesday,May,2,5,2024-05-14,08:39:25.455000,15.90076120665351,False,True
8,card,27.92,Americano,Morning,Tuesday,May,2,5,2024-05-14,08:40:17.484000,15.90076120665351,False,True
10,card,37.72,Cappuccino,Morning,Tuesday,May,2,5,2024-05-14,10:19:23.174000,13.701719763180154,False,True
11,card,37.72,Latte,Morning,Tuesday,May,2,5,2024-05-14,11:32:29.372000,21.341979137299123,False,True
11,card,37.72,Cappuccino,Morning,Tuesday,May,2,5,2024-05-14,11:34:12.851000,13.701719763180154,False,True
14,card,37.72,Cappuccino,Afternoon,Tuesday,May,2,5,2024-05-14,14:04:54.580000,13.701719763180154,False,True
14,card,32.82,Americano with Milk,Afternoon,Tuesday,May,2,5,2024-05-14,14:06:00.378000,22.808006766281363,False,True
15,card,27.92,Americano,Afternoon,Tuesday,May,2,5,2024-05-14,15:01:54.785000,15.90076120665351,False,True
16,card,32.82,Americano with Milk,Afternoon,Tuesday,May,2,5,2024-05-14,16:57:57.224000,22.808006766281363,False,True
16,card,37.72,Cappuccino,Afternoon,Tuesday,May,2,5,2024-05-14,16:59:10.194000,13.701719763180154,False,True
22,card,37.72,Hot Chocolate,Night,Tuesday,May,2,5,2024-05-14,22:51:25.227000,7.78122356921342,False,True
8,card,37.72,Latte,Morning,Wednesday,May,3,5,2024-05-15,08:40:05.661000,21.341979137299123,False,True
11,card,23.02,Espresso,Morning,Wednesday,May,3,5,2024-05-15,11:14:19.353000,3.636876233436707,False,True
11,card,27.92,Americano,Morning,Wednesday,May,3,5,2024-05-15,11:19:10.049000,15.90076120665351,False,True
13,card,27.92,Americano,Afternoon,Wednesday,May,3,5,2024-05-15,13:34:35.102000,15.90076120665351,False,True
13,card,27.92,Americano,Afternoon,Wednesday,May,3,5,2024-05-15,13:35:29.171000,15.90076120665351,False,True
13,card,27.92,Americano,Afternoon,Wednesday,May,3,5,2024-05-15,13:36:27.339000,15.90076120665351,False,True
13,card,32.82,Americano with Milk,Afternoon,Wednesday,May,3,5,2024-05-15,13:55:28.999000,22.808006766281363,False,True
